Time,Vout,Vmos,Vpwm_out,Vsource,V9,Vsim
4.3999999999999968e-06,0.0081316510864438609,-0.17819130012791184,11.162238264568407,12,11.150880646758315,0
4.4999999999999967e-06,0.0085010028769961464,-0.1857142223672934,11.158914473308156,12,11.147557505792244,0
4.5999999999999966e-06,0.0088783501008845925,-0.19340324334818071,11.155593630653053,12,11.144237312854433,0
4.6999999999999965e-06,0.0092636774751719553,-0.2012581910986988,11.152276768365649,12,11.140921099505563,0
4.7999999999999964e-06,0.0096569696005969919,-0.2092788900805207,11.148962929178731,12,11.137607908665718,0
4.8999999999999963e-06,0.010058210961852112,-0.2174651633280984,11.145653189046653,12,11.134298816078738,0
4.9999999999999962e-06,0.010467385927867787,-0.22581682998775854,11.142346572639378,12,11.130992846605405,0
5.0999999999999961e-06,0.010884478752093795,-0.23433370782934659,11.13904414744523,12,11.127691067525204,0
5.199999999999996e-06,0.011309473572787072,-0.24301561087229295,11.135744972006409,12,11.124392537564518,0
5.2999999999999958e-06,0.011742354413296617,-0.25186235179929106,11.132450054765586,12,11.121098264968717,0
5.3999999999999957e-06,0.012183105182354577,-0.26087373955116,11.129158536730673,12,11.11780739091378,0
5.4999999999999956e-06,0.012631709674364836,-0.27004958161260184,11.125871321262002,12,11.114520818583296,0
5.5999999999999955e-06,0.013088151569697249,-0.27938968204721881,11.122587674759012,12,11.111237814520228,0
5.6999999999999954e-06,0.013552414434979936,-0.28889384315630018,11.119308356165901,12,11.107959137520291,0
5.7999999999999953e-06,0.014024481723396555,-0.29856186385048922,11.116032792562772,12,11.104684214775682,0
5.8999999999999952e-06,0.014504336774982505,-0.30839354128104013,11.112761567602794,12,11.101413629825375,0
5.9999999999999951e-06,0.014991962816925155,-0.31838866931465404,11.109494295174581,12,11.098146996633524,0
6.099999999999995e-06,0.015487342963863959,-0.32854703994369494,11.106231362502038,12,11.09488470234828,0
6.1999999999999948e-06,0.015990460218193527,-0.3388684422230952,11.102972586230528,12,11.091626563650873,0
6.2999999999999947e-06,0.016501297470367587,-0.34935266298700007,11.099718146503362,12,11.088372760649372,0
6.3999999999999946e-06,0.017019837499204868,-0.35999948635718049,11.096468068014572,12,11.085123318032981,0
6.4999999999999945e-06,0.017546062972196953,-0.3708086938719557,11.093222323863889,12,11.081878208906691,0
6.5999999999999944e-06,0.018079956445817062,-0.38178006472374548,11.089981141500932,12,11.07863766067562,0
6.6999999999999943e-06,0.018621500365831718,-0.39291337547135008,11.086744297368083,12,11.075401449825888,0
6.7999999999999942e-06,0.019170677067612343,-0.40420840046556172,11.083512206391445,12,11.072169991202424,0
6.8999999999999941e-06,0.019727468776450593,-0.41566491109293047,11.080284468244967,12,11.06894288455749,0
6.999999999999994e-06,0.020291857607872891,-0.4272826767747393,11.077061661145381,12,11.065720707994704,0
7.0999999999999939e-06,0.02086382556795946,-0.4390614638237782,11.073843236094577,12,11.062502912623355,0
7.1999999999999937e-06,0.021443354553661781,-0.45100103667895652,11.070629902998501,12,11.059290208210502,0
7.2999999999999936e-06,0.022030426353125198,-0.46310115670099528,11.067420998825819,12,11.05608193185453,0
7.3999999999999935e-06,0.022625022646009425,-0.47536158363030445,11.06421732796983,12,11.052878887791367,0
7.4999999999999934e-06,0.023227125003814394,-0.48778207376895466,11.061018152607772,12,11.049680338342595,0
7.5999999999999933e-06,0.023836714890203902,-0.50036238173211878,11.057824330855654,12,11.046487141456339,0
7.699999999999994e-06,0.024453773661334895,-0.51310225882206595,11.054635091834818,12,11.043298526404762,0
7.7999999999999948e-06,0.025078282566184339,-0.52600145501970808,11.051451305208742,12,11.040115362681192,0
7.8999999999999955e-06,0.025710222746881513,-0.539059716780665,11.048272209105543,12,11.036936888562805,0
7.9999999999999962e-06,0.026349575239038067,-0.55227678899832178,11.045098643304707,12,11.033763943664788,0
8.099999999999997e-06,0.026996320972083498,-0.56565241321825077,11.041929895215636,12,11.030595815535957,0
8.1999999999999977e-06,0.027650440769598581,-0.57918632943237647,11.038766736095385,12,11.027433275282476,0
8.2999999999999985e-06,0.028311915349653726,-0.59287827448239305,11.035608539162387,12,11.024275696245406,0
8.3999999999999992e-06,0.028980725325145729,-0.60672798356817204,11.032455973150983,12,11.021123747028247,0
8.4999999999999999e-06,0.029656851204138926,-0.62073518864156441,11.02930852816019,12,11.017976917829781,0
8.6000000000000007e-06,0.030340273390205442,-0.63489961983467147,11.02616674259369,12,11.014835746948352,0
8.7000000000000014e-06,0.031030972182769158,-0.64922100434414887,11.023030247663705,12,11.01169986566833,0
8.8000000000000021e-06,0.031728927777449414,-0.66369906759496722,11.019899431023765,12,11.008569661567407,0
8.9000000000000029e-06,0.032434120266407601,-0.67833353212771463,11.016774081396568,12,11.005444923409618,0
9.0000000000000036e-06,0.033146529638694272,-0.69312411829170451,11.013654423442601,12,11.00232587581149,0
9.1000000000000044e-06,0.033866135780598453,-0.7080705439270627,11.010540411383301,12,10.999212473003418,0
9.2000000000000051e-06,0.034592918475998248,-0.72317252466993232,11.007432103174066,12,10.996104772929467,0
9.3000000000000058e-06,0.035326857406712688,-0.73842977357107031,11.004329617980503,12,10.993002894731921,0
9.4000000000000066e-06,0.036067932152855767,-0.75384200134086221,11.00123285178798,12,10.9899067344165,0
9.5000000000000073e-06,0.036816122193190977,-0.76940891657867105,10.99814207990565,12,10.986816567238497,0
9.600000000000008e-06,0.037571406905488644,-0.78513022514592024,10.995057049027608,12,10.983732139941569,0
9.7000000000000088e-06,0.038333765566883039,-0.80100563093895794,10.991978174260508,12,10.980653867551144,0
9.8000000000000095e-06,0.039103177354233035,-0.81703483509123132,10.988905072744142,12,10.97758136728193,0
9.9000000000000102e-06,0.039879621344481912,-0.83321753674882437,10.985838276547119,12,10.97451517109843,0
1.0000000000000011e-05,0.04066307651502122,-0.84955343231963631,10.98277729883962,12,10.97145479226608,0
1.0100000000000012e-05,0.041453521744053284,-0.86604221651052526,10.979722760674324,12,10.968400851716048,0
1.0200000000000012e-05,0.042250935810958137,-0.88268358090760479,10.976674101219823,12,10.965352788726648,0
1.0300000000000013e-05,0.043055297396658761,-0.89947721556501214,10.973631998954543,12,10.962311281643569,0
1.0400000000000014e-05,0.043866585083991015,-0.91642280748025939,10.970595851758546,12,10.959275728464672,0
1.0500000000000015e-05,0.044684777358071755,-0.93352004196089311,10.967566362089148,12,10.956246831509839,0
1.0600000000000015e-05,0.045509852606671633,-0.95076860141922914,10.964542920272622,12,10.953223981224625,0
1.0700000000000016e-05,0.046341789120586105,-0.96816816671976902,10.96152621914276,12,10.950207870307274,0
1.0800000000000017e-05,0.047180565094010932,-0.98571841551844663,10.958515674508332,12,10.947197914680848,0
1.0900000000000018e-05,0.048026158624916146,-1.0034190240333256,10.955511937507515,12,10.94419476535613,0
1.1000000000000018e-05,0.048878547715424249,-1.0212696655734614,10.952514480138168,12,10.941197894434284,0
1.1100000000000019e-05,0.04973771027218718,-1.0392700117125546,10.949523882857514,12,10.938207882258967,0
1.120000000000002e-05,0.050603624106766984,-1.0574197311438436,10.946539700766541,12,10.935224284018206,0
1.1300000000000021e-05,0.051476266936015869,-1.0757184909305781,10.943562419095381,12,10.932247584847202,0
1.1400000000000021e-05,0.052355616382459398,-1.0941659552460745,10.940591697942812,12,10.929277444911239,0
1.1500000000000022e-05,0.053241649974679554,-1.1127617865996999,10.937627908292749,12,10.926314235121643,0
1.1600000000000023e-05,0.054134345147700352,-1.131505644837679,10.934670831179764,12,10.923357736555829,0
1.1700000000000024e-05,0.055033679243373892,-1.1503971878316008,10.931720710626593,12,10.920408193188791,0
1.1800000000000024e-05,0.055939629510768488,-1.1694360710136156,10.928777457975366,12,10.917465516380002,0
1.1900000000000025e-05,0.056852173106557539,-1.1886219477554913,10.925841184313795,12,10.91452981719544,0
1.2000000000000026e-05,0.057771287095410205,-1.2079544690289623,10.922911933835465,12,10.911601139820048,0
1.2100000000000026e-05,0.058696948450383306,-1.2274332837442063,10.9199896855462,12,10.908679463263754,0
1.2200000000000027e-05,0.059629134053314096,-1.2470580386112271,10.917074612295051,12,10.905764960341791,0
1.2300000000000028e-05,0.060567820695215289,-1.2668283779628204,10.914166568428055,12,10.902857485428692,0
1.2400000000000029e-05,0.061512985076670169,-1.2867439442113735,10.911265844936459,12,10.899957329458775,0
1.2500000000000029e-05,0.0624646038082304,-1.3068043772529396,10.9083721849185,12,10.89706423558054,0
1.260000000000003e-05,0.063422653410813559,-1.3270093151621651,10.905485981402187,12,10.8941785967451,0
1.2700000000000031e-05,0.064387110316103779,-1.3473583934011071,10.902606884779841,12,10.891300063413171,0
1.2800000000000032e-05,0.06535795086695162,-1.3678512457425285,10.899735369401057,12,10.888429109841548,0
1.2900000000000032e-05,0.066335151317777466,-1.3884875032697011,10.896871015533819,12,10.885565316380335,0
1.3000000000000033e-05,0.067318687834973842,-1.4092667954956983,10.894014354706217,12,10.882709214453627,0
1.3100000000000034e-05,0.068308536497311403,-1.4301887492853904,10.891164922426197,12,10.879860339660244,0
1.3200000000000035e-05,0.069304673296343627,-1.4512529897722306,10.888323281145178,12,10.877019254341571,0
1.3300000000000035e-05,0.070307074136815362,-1.4724591394131306,10.885488948400761,12,10.874185476129595,0
1.3400000000000036e-05,0.071315714837070193,-1.4938068192450711,10.882662490580548,12,10.87135957130111,0
1.3500000000000037e-05,0.072330571129461285,-1.5152956474878572,10.87984343408176,12,10.86854106634599,0
1.3600000000000038e-05,0.073351618660761203,-1.5369252408133498,10.877032322882503,12,10.865730505135916,0
1.3700000000000038e-05,0.074378832992575319,-1.5586952132644001,10.874228717765618,12,10.862927448539667,0
1.3800000000000039e-05,0.075412189601754082,-1.5806051773047525,10.871433115893089,12,10.860132393621948,0
1.390000000000004e-05,0.076451663880808624,-1.6026547427946181,10.868645135419717,12,10.85734495861227,0
1.400000000000004e-05,0.077497231138325712,-1.6248435180442851,10.865865205383811,12,10.85456557246501,0
1.4100000000000041e-05,0.078548866599385536,-1.6471711086662193,10.863093020688387,12,10.851793930142867,0
1.4200000000000042e-05,0.079606545405979279,-1.6696371187189349,10.860328925007604,12,10.849030375252761,0
1.4300000000000043e-05,0.080670242617429083,-1.6922411498968852,10.857572704903445,12,10.846274694398433,0
1.4400000000000043e-05,0.081739933210808025,-1.7149828021113596,10.854824606246718,12,10.843527133402594,0
1.4500000000000044e-05,0.082815592081362271,-1.7378616728799674,10.85208451709857,12,10.840787580348286,0
1.4600000000000045e-05,0.083897194042933776,-1.7608773578713564,10.849352578358809,12,10.838056176107752,0
1.4700000000000046e-05,0.084984713828384267,-1.7840294507016026,10.846628784024908,12,10.835332914679636,0
1.4800000000000046e-05,0.086078126090020551,-1.8073175429267962,10.843913168322217,12,10.832617830282597,0
1.4900000000000047e-05,0.087177405400020738,-1.8307412240586896,10.841205830166833,12,10.829911021813379,0
1.5000000000000048e-05,0.088282526250861804,-1.8543000815468638,10.838506700782784,12,10.827212420509461,0
1.5100000000000049e-05,0.089393463055747913,-1.877993700952274,10.835815977755473,12,10.82452222391759,0
1.5200000000000049e-05,0.090510190149040548,-1.9018216657574971,10.833133498003635,12,10.82184026898841,0
1.530000000000005e-05,0.091632681786688736,-1.9257835575998232,10.830459546778764,12,10.819166840917605,0
1.5400000000000049e-05,0.092760912146661545,-1.9498789557907212,10.827793879819749,12,10.816501695491857,0
1.5500000000000048e-05,0.093894855329380369,-1.9741074380626156,10.825136854987191,12,10.813845190501743,0
1.5600000000000047e-05,0.095034485358153759,-1.9984685798701989,10.82248816359813,12,10.811197017324705,0
1.5700000000000046e-05,0.096179776179611737,-2.0229619549725442,10.819848217892996,12,10.808557588120514,0
1.5800000000000045e-05,0.097330701664142871,-2.0475871347308203,10.817216664204425,12,10.805926549291001,0
1.5900000000000044e-05,0.098487235606330756,-2.0723436890592382,10.814593948762962,12,10.803304346979411,0
1.6000000000000043e-05,0.099649351725393298,-2.0972311854468142,10.811979693976552,12,10.800690603667558,0
1.6100000000000042e-05,0.10081702366562104,-2.122249189921865,10.809374358604407,12,10.798085778024905,0
1.6200000000000041e-05,0.10199022499681872,-2.1473972661409721,10.806777562706332,12,10.795489490185584,0
1.630000000000004e-05,0.1031689292147457,-2.1726749763281674,10.804189756144083,12,10.792902189923344,0
1.6400000000000039e-05,0.10435310974155942,-2.198081880263631,10.80161057762743,12,10.790323516018637,0
1.6500000000000039e-05,0.10554273992625801,-2.223617536274249,10.799040447800651,12,10.787753889033441,0
1.6600000000000038e-05,0.10673779304512568,-2.2492815004131437,10.796479043410454,12,10.785192985777712,0
1.6700000000000037e-05,0.10793824230217761,-2.2750733272713557,10.793926737651317,12,10.782641179372909,0
1.6800000000000036e-05,0.10914406082960688,-2.300992569034868,10.791383262163443,12,10.780098201511745,0
1.6900000000000035e-05,0.11035522168823172,-2.3270387764239384,10.788848927393479,12,10.777564362580119,0
1.7000000000000034e-05,0.11157169786794445,-2.3532114980772914,10.786323533437246,12,10.775039462712975,0
1.7100000000000033e-05,0.11279346228816046,-2.3795102810276738,10.783807316302468,12,10.772523737871854,0
1.7200000000000032e-05,0.11402048779826914,-2.4059346700483903,10.78130015423414,12,10.770017066325572,0
1.7300000000000031e-05,0.11525274717808491,-2.4324842083798455,10.778802201187444,12,10.767519601999195,0
1.740000000000003e-05,0.11649021313829995,-2.4591584374150504,10.776313419018431,12,10.765031306756233,0
1.7500000000000029e-05,0.11773285832093726,-2.4859568966071404,10.77383387634608,12,10.762552249202242,0
1.7600000000000028e-05,0.11898065529980503,-2.5128791235455861,10.77136361972765,12,10.760082475885371,0
1.7700000000000027e-05,0.12023357658095198,-2.5399246541258957,10.768902633519572,12,10.757621971165111,0
1.7800000000000026e-05,0.12149159460312312,-2.5670930225451283,10.766451045782565,12,10.755170863077129,0
1.7900000000000025e-05,0.12275468173821726,-2.5943837609093716,10.76400876185024,12,10.752729056973553,0
1.8000000000000024e-05,0.12402281029174438,-2.6217963997297442,10.761575984095641,12,10.750296755187836,0
1.8100000000000023e-05,0.12529595250328512,-2.6493304676911276,10.759152547841607,12,10.747873793075037,0
1.8200000000000022e-05,0.12657408054694988,-2.67698549171803,10.756738719075317,12,10.745460436570291,0
1.8300000000000021e-05,0.12785716653184004,-2.7047609968900037,10.754334275322948,12,10.743056463243303,0
1.840000000000002e-05,0.12914518250250892,-2.7326565067807689,10.751939532626421,12,10.740662189074163,0
1.8500000000000019e-05,0.13043810043942478,-2.7606715429001181,10.749554225419152,12,10.738277348548241,0
1.8600000000000018e-05,0.13173589225943322,-2.7888056252728308,10.747178704145513,12,10.73590229204135,0
1.8700000000000017e-05,0.13303852981622225,-2.8170582718040453,10.744812676525827,12,10.733536727330993,0
1.8800000000000017e-05,0.13434598490078623,-2.8454289992738726,10.742456510510829,12,10.731181022295921,0
1.8900000000000016e-05,0.13565822924189264,-2.8739173222268786,10.740109904290255,12,10.728834875184914,0
1.9000000000000015e-05,0.13697523450654772,-2.9025227538239573,10.737773226066436,12,10.726498654128264,0
1.9100000000000014e-05,0.13829697230046481,-2.9312448052072426,10.735446181598817,12,10.724172064942987,0
1.9200000000000013e-05,0.13962341416853183,-2.960082986262508,10.73312912260147,12,10.721855459274343,0
1.9300000000000012e-05,0.14095453159528107,-2.989036804771219,10.73082177856884,12,10.719548566669696,0
1.9400000000000011e-05,0.14229149500761878,-3.0139862118480831,10.889428685327863,12,10.878124450464808,0
1.950000000000001e-05,0.14363325319348952,-3.030034700128688,11.04022934134651,12,11.028895602702081,0
1.9600000000000009e-05,0.14497865845625293,-3.0415035287154577,11.147082090523673,12,11.135727446398887,0
1.9700000000000008e-05,0.14632896399552583,-3.0484684052162638,11.21105990917844,12,11.199692747949124,0
1.9800000000000007e-05,0.14768421079365851,-3.0527367627878057,11.249357912216926,12,11.237983258076513,0
1.9900000000000006e-05,0.14904442122595266,-3.0553907148339352,11.272292998174395,12,11.260913856840224,0
2.0000000000000005e-05,0.15040960652808896,-3.0570781041064325,11.286018430244832,12,11.274636603563279,0
2.0100000000000004e-05,0.15177977126678091,-3.058186804492264,11.294242377911699,12,11.282858942234798,0
2.0200000000000003e-05,0.15315491601639464,-3.058949019939158,11.299160153289543,12,11.28777575546186,0
2.0300000000000002e-05,0.15453503896136864,-3.0595037841492783,11.302111016914573,12,11.290726041757599,0
2.0400000000000001e-05,0.15592013685563647,-3.0599343212759322,11.303871970690807,12,11.292486651007513,0
2.05e-05,0.1573102055969699,-3.0602904716578543,11.304932562932581,12,11.293547035746998,0
2.0599999999999999e-05,0.15870524057089447,-3.0606020602518758,11.30556227193494,12,11.294176621548319,0
2.0699999999999998e-05,0.1601052368565371,-3.0608869566819283,11.3059450079342,12,11.294559282666215,0
2.0799999999999997e-05,0.16151018934991826,-3.0611558463176678,11.306169609223396,12,11.294783840012714,0
2.0899999999999996e-05,0.16292009283772074,-3.0614151385836692,11.306308972956884,12,11.294923176480028,0
2.0999999999999995e-05,0.16433494204149859,-3.0616686593771743,11.30638881611827,12,11.295003004020293,0
2.1099999999999994e-05,0.16575473164410817,-3.0619187095964886,11.306440475915428,12,11.295054653710336,0
2.1199999999999994e-05,0.16717945630556688,-3.0621666574600628,11.306468934156607,12,11.29508310638373,0
2.1299999999999993e-05,0.16860911067252191,-3.0624133299544205,11.306488648112559,12,11.295102816482698,0
2.1399999999999992e-05,0.17004368938394129,-3.0626592157203412,11.306499214217038,12,11.295113380519942,0
2.1499999999999991e-05,0.17148318707450835,-3.0629046122385226,11.306506957383132,12,11.295121122171105,0
2.159999999999999e-05,0.17292759837666341,-3.0631496938279774,11.306511636036117,12,11.295125799908723,0
2.1699999999999989e-05,0.17437691792182536,-3.0633945670405183,11.306514579117788,12,11.295128742414589,0
2.1799999999999988e-05,0.17583114034111982,-3.0636392950174454,11.306517644922813,12,11.295131807619798,0
2.1899999999999987e-05,0.17729026026582767,-3.0638839146995167,11.306518400757312,12,11.295132563306415,0
2.1999999999999986e-05,0.17875427232763869,-3.0641284502667538,11.306521337249752,12,11.295135499224338,0
2.2099999999999985e-05,0.18022317115882663,-3.0643729124778751,11.306520902747462,12,11.295135064807058,0
2.2199999999999984e-05,0.18169695139232753,-3.0646173127526879,11.306524166261823,12,11.295138327682922,0
2.2299999999999983e-05,0.18317560766182028,-3.064861651734045,11.306522979566889,12,11.295137141220161,0
2.2399999999999982e-05,0.18465913460174074,-3.0651059370274432,11.306526648097975,12,11.295140809033507,0
2.2499999999999981e-05,0.18614752684733085,-3.0653501647259986,11.306524962166179,12,11.295139123431559,0
2.259999999999998e-05,0.18764077903462664,-3.0655943417615994,11.306528961994619,12,11.295143122477443,0
2.2699999999999979e-05,0.18913888580049809,-3.0658384620753232,11.306526971092087,12,11.295141131964426,0
2.2799999999999978e-05,0.19064184178262639,-3.0660825327648134,11.30653116868034,12,11.295145328731431,0
2.2899999999999977e-05,0.19214964161954082,-3.0663265468776402,11.306529049545311,12,11.295143210011007,0
2.2999999999999976e-05,0.19366227995059301,-3.0665705116520829,11.306533292325605,12,11.295147451961212,0
2.3099999999999975e-05,0.19517975141599239,-3.0668144195876366,11.306531213958543,12,11.295145374000777,0
2.3199999999999974e-05,0.19670205065677948,-3.0670582780417117,11.306535342531332,12,11.295149501765819,0
2.3299999999999973e-05,0.19822917231485926,-3.067302079544719,11.306533464398784,12,11.295147624000725,0
2.3399999999999972e-05,0.19976111103297653,-3.0675458310871644,11.306537329015674,12,11.295151487861512,0
2.3499999999999972e-05,0.20129786145474635,-3.0677895257329073,11.306535793767354,12,11.29514995291356,0
2.3599999999999971e-05,0.20283941822463231,-3.0680331697676113,11.306539262806789,12,11.295153421274284,0
2.369999999999997e-05,0.20438577598797308,-3.0682767570857212,11.306538191539028,12,11.295152350216112,0
2.3799999999999969e-05,0.2059369293909655,-3.0685202930453972,11.306541157157001,12,11.29515531525387,0
2.3899999999999968e-05,0.20749287308068576,-3.0687637725424981,11.306540645128026,12,11.295154803325074,0
2.3999999999999967e-05,0.20905360170507811,-3.0690071997095192,11.306543027007935,12,11.295157184738974,0
2.4099999999999966e-05,0.21061910991296978,-3.0692505707830744,11.306543137323493,12,11.295157295032945,0
2.4199999999999965e-05,0.21218939235406553,-3.0694938886063046,11.30654488756227,12,11.295159044929294,0
2.4299999999999964e-05,0.21376444367895725,-3.0697371508375451,11.30654565269092,12,11.295159809908247,0
2.4399999999999963e-05,0.21534425853912478,-3.0699803587173786,11.306546757563131,12,11.295160914564294,0
2.4499999999999962e-05,0.21692883158693851,-3.0702235114722836,11.30654817396047,12,11.295162330684517,0
2.4599999999999961e-05,0.21851815747566666,-3.0704666088502268,11.3065486524945,12,11.295162809124927,0
2.469999999999996e-05,0.22011223085947185,-3.0707096515228596,11.306550685386695,12,11.295164841619387,0
2.4799999999999959e-05,0.22171104639342398,-3.0709526378518301,11.306550587064946,12,11.295164743316876,0
2.4899999999999958e-05,0.22331459873349169,-3.0711955699151989,11.306553172798795,12,11.295167328544833,0
2.4999999999999957e-05,0.22492288253656018,-3.0714384446509211,11.306552575773749,12,11.295166731636593,0
2.5099999999999956e-05,0.22653589246041808,-3.0716812654175119,11.306555623498072,12,11.295169778764636,0
2.5199999999999955e-05,0.22815362316377921,-3.0719240281013409,11.306554628359583,12,11.295168783820843,0
2.5299999999999954e-05,0.22977606930626571,-3.0721667370138608,11.306558029250839,12,11.295172184046725,0
2.5399999999999953e-05,0.23140322554843351,-3.0724093870176024,11.306556753503161,12,11.295170908548643,0
2.5499999999999952e-05,0.23303508655175212,-3.0726519834094308,11.306560381399011,12,11.295174535734704,0
2.5599999999999951e-05,0.23467164697863246,-3.0728945203744633,11.30655895588359,12,11.295173110498181,0
2.569999999999995e-05,0.23631290149240544,-3.0731370035211985,11.306562679063292,12,11.295176832949453,0
2.5799999999999949e-05,0.23795884475735013,-3.0733794268234558,11.306561234705375,12,11.295175388874123,0
2.5899999999999949e-05,0.23960947143867198,-3.073621796210487,11.306564920959486,12,11.295179074407026,0
2.5999999999999948e-05,0.24126477620253159,-3.0738641054765861,11.306563590157365,12,11.295177743865272,0
2.6099999999999947e-05,0.24292475371602337,-3.0741063604203536,11.306567112229766,12,11.295181265248589,0
2.6199999999999946e-05,0.24458939864720242,-3.0743485551681591,11.306566016038902,12,11.295180169272191,0
2.6299999999999945e-05,0.24625870566506594,-3.0745906950224455,11.306569259982163,12,11.295183412580782,0
2.6399999999999944e-05,0.24793266943957665,-3.0748327746908846,11.306568503604803,12,11.295182656351406,0
2.6499999999999943e-05,0.24961128464164775,-3.0750747988564147,11.30657137263149,12,11.295185524816775,0
2.6599999999999942e-05,0.25129454594316269,-3.0753167630060876,11.306571042823309,12,11.295185195073122,0
2.6699999999999941e-05,0.25298244801696457,-3.0755586708693539,11.306573462570809,12,11.295187614347205,0
2.679999999999994e-05,0.2546749855368709,-3.0758005188966901,11.306573621155954,12,11.29518777290132,0
2.6899999999999939e-05,0.25637215317766776,-3.0760423098185097,11.306575541101116,12,11.295189692470851,0
2.6999999999999938e-05,0.2580739456151197,-3.0762840412811361,11.306576224744598,12,11.29519037598058,0
2.7099999999999937e-05,0.25978035752596912,-3.0765257148130321,11.306577623309567,12,11.295191774271922,0
2.7199999999999936e-05,0.26149138358794138,-3.076767329129817,11.306578841878528,12,11.295192992602471,0
2.7299999999999935e-05,0.26320701847974887,-3.0770088845703238,11.30657972165057,12,11.295193872202388,0
